YEAR,FISHERY_SECTOR,GEAR,MAJOR_STAT_AREA_CODE,SPECIES_CODE,SPECIES_COMMON_NAME,LANDED_KG,DISCARDED_KG,DISCARDED_PCS
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,2984699.12,340577.51,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,99960.31,890.41,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,44.74,0,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,148149.08,44421.26,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,7366.14,2632.24,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,16508.01,70092.01,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,11878.91,298.03,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,53146.65,4144.04,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,46353.08,7421.87,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,3751.55,849.15,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,633907.83,493129.59,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,137055.21,4055.63,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,284383.11,19485.44,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,195169.27,18403.42,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,24208.53,1580.38,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,8162.55,73591.76,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,40400.59,873.18,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,342784.24,26830.1,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,878.59,76.21,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,32234.32,10471.23,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,90459.78,826559.48,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,27003.6,1037.84,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,157470.69,8870.97,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,748788.48,20136.8,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,423090.49,106595.21,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,9,602,ARROWTOOTH FLOUNDER,27074.01,106049.58,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,9,607,PETRALE SOLE,20552.79,68.04,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,9,621,SOUTHERN ROCK SOLE,175.14,0,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,9,626,DOVER SOLE,90222.69,69744.5,0
2012,GROUNDFISH TRAWL,BOTTOM TRAWL,9,628,ENGLISH SOLE,133,2.27,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,0,602,ARROWTOOTH FLOUNDER,41499.22,0,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,0,607,PETRALE SOLE,1079.73,0,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,0,621,SOUTHERN ROCK SOLE,1485.6,0,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,0,626,DOVER SOLE,3782.88,0,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,0,628,ENGLISH SOLE,3538.93,0,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,1,602,ARROWTOOTH FLOUNDER,20.89,200.49,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,1,607,PETRALE SOLE,0,0.91,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,1,628,ENGLISH SOLE,10.67,249.9,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,3,602,ARROWTOOTH FLOUNDER,295027.28,42077.44,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,3,607,PETRALE SOLE,2158.97,3060.37,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,3,621,SOUTHERN ROCK SOLE,168.47,22.68,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,3,626,DOVER SOLE,70.92,13855.43,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,3,628,ENGLISH SOLE,34.07,0,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,4,602,ARROWTOOTH FLOUNDER,319.6,3251.75,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,4,607,PETRALE SOLE,3.07,0.91,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,4,626,DOVER SOLE,0.69,0,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,4,628,ENGLISH SOLE,2.68,28.57,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,5,602,ARROWTOOTH FLOUNDER,9.72,126.98,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,5,607,PETRALE SOLE,0.95,0,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,5,626,DOVER SOLE,0,0,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,5,628,ENGLISH SOLE,0.55,0,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,6,602,ARROWTOOTH FLOUNDER,914.37,587.85,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,8,602,ARROWTOOTH FLOUNDER,11109.23,1472.83,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,8,621,SOUTHERN ROCK SOLE,0,0,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,8,626,DOVER SOLE,3.73,0,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,8,628,ENGLISH SOLE,1901.24,125.65,0
2012,GROUNDFISH TRAWL,MIDWATER TRAWL,9,602,ARROWTOOTH FLOUNDER,0,54.44,0
2012,HALIBUT,HOOK AND LINE,0,602,ARROWTOOTH FLOUNDER,5.78,0,0
2012,HALIBUT,HOOK AND LINE,0,607,PETRALE SOLE,40.03,0,0
2012,HALIBUT,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,10.66,0,0
2012,HALIBUT,HOOK AND LINE,0,626,DOVER SOLE,2.67,0,0
2012,HALIBUT,HOOK AND LINE,1,602,ARROWTOOTH FLOUNDER,0,0,31
2012,HALIBUT,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,602
2012,HALIBUT,HOOK AND LINE,3,607,PETRALE SOLE,1.33,0,0
2012,HALIBUT,HOOK AND LINE,3,621,SOUTHERN ROCK SOLE,0,0,6
2012,HALIBUT,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,255
2012,HALIBUT,HOOK AND LINE,4,607,PETRALE SOLE,0.78,0,1
2012,HALIBUT,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,24,0,4589
2012,HALIBUT,HOOK AND LINE,5,607,PETRALE SOLE,8.11,0,0
2012,HALIBUT,HOOK AND LINE,5,621,SOUTHERN ROCK SOLE,6.18,0,5
2012,HALIBUT,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,3649
2012,HALIBUT,HOOK AND LINE,6,607,PETRALE SOLE,0,0,4
2012,HALIBUT,HOOK AND LINE,6,621,SOUTHERN ROCK SOLE,2.64,0,7
2012,HALIBUT,HOOK AND LINE,6,626,DOVER SOLE,2.66,0,1
2012,HALIBUT,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,0,0,1596
2012,HALIBUT,HOOK AND LINE,7,607,PETRALE SOLE,0,0,3
2012,HALIBUT,HOOK AND LINE,7,621,SOUTHERN ROCK SOLE,5.29,0,1
2012,HALIBUT,HOOK AND LINE,7,626,DOVER SOLE,0,0,1
2012,HALIBUT,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,4465
2012,HALIBUT,HOOK AND LINE,8,621,SOUTHERN ROCK SOLE,0,0,3
2012,HALIBUT,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,0,2584
2012,HALIBUT,HOOK AND LINE,9,607,PETRALE SOLE,3.72,0,7
2012,HALIBUT,HOOK AND LINE,9,621,SOUTHERN ROCK SOLE,0,0,1
2012,HALIBUT,HOOK AND LINE,9,626,DOVER SOLE,0,0,25
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,0,607,PETRALE SOLE,9.77,0,0
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,0.89,0,0
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,0,626,DOVER SOLE,2.22,0,0
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,1109
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,3,607,PETRALE SOLE,0,0,1
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,3,626,DOVER SOLE,0,0,27
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,6188
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,4,607,PETRALE SOLE,11.12,0,0
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,4,621,SOUTHERN ROCK SOLE,0,0,1
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,4,626,DOVER SOLE,27.11,0,13
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,1520
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,5,607,PETRALE SOLE,0,0,9
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,5,621,SOUTHERN ROCK SOLE,0,0,1
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,5,626,DOVER SOLE,0,0,5
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,2389
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,6,607,PETRALE SOLE,0,0,2
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,6,626,DOVER SOLE,0,0,3
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,0,0,129
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,7,607,PETRALE SOLE,0,0,3
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,921
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,8,621,SOUTHERN ROCK SOLE,0,0,2
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,0,3898
2012,HALIBUT AND SABLEFISH,HOOK AND LINE,9,626,DOVER SOLE,0,0,5
2012,LINGCOD,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,0.88,0,0
2012,LINGCOD,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,2.6,0,19
2012,LINGCOD,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,4
2012,LINGCOD,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,1
2012,LINGCOD,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,5.24,0,0
2012,LINGCOD,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,17.46,0,26
2012,ROCKFISH INSIDE,HOOK AND LINE,0,607,PETRALE SOLE,1.76,0,0
2012,ROCKFISH INSIDE,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,6.17,0,0
2012,ROCKFISH INSIDE,HOOK AND LINE,1,602,ARROWTOOTH FLOUNDER,62.44,0,1
2012,ROCKFISH INSIDE,HOOK AND LINE,1,621,SOUTHERN ROCK SOLE,3.09,0,0
2012,ROCKFISH INSIDE,HOOK AND LINE,5,621,SOUTHERN ROCK SOLE,0.44,0,0
2012,ROCKFISH OUTSIDE,HOOK AND LINE,0,607,PETRALE SOLE,79.96,0,0
2012,ROCKFISH OUTSIDE,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,342.45,0,0
2012,ROCKFISH OUTSIDE,HOOK AND LINE,1,602,ARROWTOOTH FLOUNDER,0,0,17
2012,ROCKFISH OUTSIDE,HOOK AND LINE,1,607,PETRALE SOLE,2.26,0,1
2012,ROCKFISH OUTSIDE,HOOK AND LINE,1,621,SOUTHERN ROCK SOLE,1.06,0,1
2012,ROCKFISH OUTSIDE,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,1
2012,ROCKFISH OUTSIDE,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,78
2012,ROCKFISH OUTSIDE,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,166
2012,ROCKFISH OUTSIDE,HOOK AND LINE,5,607,PETRALE SOLE,12.25,0,1
2012,ROCKFISH OUTSIDE,HOOK AND LINE,5,621,SOUTHERN ROCK SOLE,24.18,0,8
2012,ROCKFISH OUTSIDE,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,164
2012,ROCKFISH OUTSIDE,HOOK AND LINE,6,607,PETRALE SOLE,0.89,0,0
2012,ROCKFISH OUTSIDE,HOOK AND LINE,6,621,SOUTHERN ROCK SOLE,9.43,0,9
2012,ROCKFISH OUTSIDE,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,0,0,56
2012,ROCKFISH OUTSIDE,HOOK AND LINE,7,607,PETRALE SOLE,0,0,0
2012,ROCKFISH OUTSIDE,HOOK AND LINE,7,621,SOUTHERN ROCK SOLE,62.35,0,4
2012,ROCKFISH OUTSIDE,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,58
2012,ROCKFISH OUTSIDE,HOOK AND LINE,8,621,SOUTHERN ROCK SOLE,6.18,0,0
2012,ROCKFISH OUTSIDE,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,0,462
2012,ROCKFISH OUTSIDE,HOOK AND LINE,9,607,PETRALE SOLE,0,0,8
2012,ROCKFISH OUTSIDE,HOOK AND LINE,9,621,SOUTHERN ROCK SOLE,0,0,1
2012,ROCKFISH OUTSIDE,HOOK AND LINE,9,626,DOVER SOLE,0,0,12
2012,SABLEFISH,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,216
2012,SABLEFISH,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,2883
2012,SABLEFISH,HOOK AND LINE,4,607,PETRALE SOLE,6.23,0,0
2012,SABLEFISH,HOOK AND LINE,4,626,DOVER SOLE,8.44,0,0
2012,SABLEFISH,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,491
2012,SABLEFISH,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,821
2012,SABLEFISH,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,4
2012,SABLEFISH,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,0,5358
2012,SABLEFISH,HOOK AND LINE,9,626,DOVER SOLE,0,0,11
2012,SABLEFISH,TRAP,3,602,ARROWTOOTH FLOUNDER,0,0,138
2012,SABLEFISH,TRAP,3,626,DOVER SOLE,1.74,0,29
2012,SABLEFISH,TRAP,4,602,ARROWTOOTH FLOUNDER,0,0,277
2012,SABLEFISH,TRAP,4,626,DOVER SOLE,0,0,56
2012,SABLEFISH,TRAP,5,602,ARROWTOOTH FLOUNDER,0,0,677
2012,SABLEFISH,TRAP,5,626,DOVER SOLE,0,0,35
2012,SABLEFISH,TRAP,6,602,ARROWTOOTH FLOUNDER,0,0,1054
2012,SABLEFISH,TRAP,6,626,DOVER SOLE,0,0,22
2012,SABLEFISH,TRAP,9,602,ARROWTOOTH FLOUNDER,0,0,49743
2012,SABLEFISH,TRAP,9,626,DOVER SOLE,8,0,349
2012,SPINY DOGFISH,HOOK AND LINE,0,607,PETRALE SOLE,14.66,0,0
2012,SPINY DOGFISH,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,4.89,0,0
2012,SPINY DOGFISH,HOOK AND LINE,0,626,DOVER SOLE,5.33,0,0
2012,SPINY DOGFISH,HOOK AND LINE,1,602,ARROWTOOTH FLOUNDER,0,0,5
2012,SPINY DOGFISH,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,879
2012,SPINY DOGFISH,HOOK AND LINE,3,607,PETRALE SOLE,4.89,0,0
2012,SPINY DOGFISH,HOOK AND LINE,3,626,DOVER SOLE,2.67,0,1
2012,SPINY DOGFISH,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,606
2012,SPINY DOGFISH,HOOK AND LINE,4,607,PETRALE SOLE,1.33,0,0
2012,SPINY DOGFISH,HOOK AND LINE,4,626,DOVER SOLE,8.01,0,0
2012,SPINY DOGFISH,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,2
2012,SPINY DOGFISH,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,1
2012,SPINY DOGFISH,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,0,0,123
2012,SPINY DOGFISH,HOOK AND LINE,7,607,PETRALE SOLE,38.64,0,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,0,602,ARROWTOOTH FLOUNDER,28.01,0,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,0,607,PETRALE SOLE,1.76,0,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,0,628,ENGLISH SOLE,428.5,0,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,41.32,363.77,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,272.58,73.49,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,6175.83,2270.27,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,71.62,446.86,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,102082.84,34350.95,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,1761456.5,487299.3,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,402418.62,20912.51,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,30734.21,5943.01,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,879380.63,28537.31,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,75464.5,19057.75,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,5044906.87,506041.7,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,89651.87,1232.94,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,572.91,7.26,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,218211.8,38189.94,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,5395.67,906.3,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,23902.55,105389.14,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,11680.44,1119.5,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,19821.39,1642.05,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,47718.13,3182.9,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,2761.51,439.99,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,810328.03,412562.28,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,101355.01,2384.16,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,181976.32,13297.6,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,111251.24,16480.52,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,21121,2136.52,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,29897.34,107690.58,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,64156.83,2864.04,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,350438.46,17258.4,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,472.26,131.09,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,19130,4859.4,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,455759.17,660426.59,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,37932.65,1622.96,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,213574.46,12933.33,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,618894.95,12986.84,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,327927.42,41974.77,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,9,602,ARROWTOOTH FLOUNDER,43248.83,154619.87,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,9,607,PETRALE SOLE,43367.47,191.42,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,9,621,SOUTHERN ROCK SOLE,0,4.54,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,9,626,DOVER SOLE,141061.3,51878.81,0
2013,GROUNDFISH TRAWL,BOTTOM TRAWL,9,628,ENGLISH SOLE,80.15,0.91,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,0,602,ARROWTOOTH FLOUNDER,34983.2,0,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,0,607,PETRALE SOLE,15091.02,0,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,0,621,SOUTHERN ROCK SOLE,2109.7,0,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,0,626,DOVER SOLE,20693.75,0,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,0,628,ENGLISH SOLE,3832.24,0,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,1,602,ARROWTOOTH FLOUNDER,7.11,68.04,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,1,607,PETRALE SOLE,0,2.27,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,1,628,ENGLISH SOLE,0.44,76.19,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,3,602,ARROWTOOTH FLOUNDER,9710.61,2706.56,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,3,607,PETRALE SOLE,2375.11,21.77,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,3,621,SOUTHERN ROCK SOLE,93.44,0,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,3,626,DOVER SOLE,344.25,174.18,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,3,628,ENGLISH SOLE,319.69,0,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,4,602,ARROWTOOTH FLOUNDER,72216.7,8177.34,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,4,607,PETRALE SOLE,12.95,0,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,4,626,DOVER SOLE,0,109.77,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,4,628,ENGLISH SOLE,40.01,32.67,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,5,602,ARROWTOOTH FLOUNDER,126.05,1373.93,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,5,621,SOUTHERN ROCK SOLE,1.7,0,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,5,626,DOVER SOLE,58.53,26.31,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,5,628,ENGLISH SOLE,2.29,2.26,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,6,602,ARROWTOOTH FLOUNDER,1616.76,66.23,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,8,602,ARROWTOOTH FLOUNDER,6158.38,2564.59,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,8,626,DOVER SOLE,0,0.91,0
2013,GROUNDFISH TRAWL,MIDWATER TRAWL,8,628,ENGLISH SOLE,0,1452.4,0
2013,HALIBUT,HOOK AND LINE,0,607,PETRALE SOLE,140.03,0,0
2013,HALIBUT,HOOK AND LINE,0,621,SOUTHERN ROCK SOLE,15.91,0,0
2013,HALIBUT,HOOK AND LINE,0,626,DOVER SOLE,6.67,0,0
2013,HALIBUT,HOOK AND LINE,1,602,ARROWTOOTH FLOUNDER,0,0,16
2013,HALIBUT,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,414
2013,HALIBUT,HOOK AND LINE,3,607,PETRALE SOLE,8.8,0,0
2013,HALIBUT,HOOK AND LINE,4,602,ARROWTOOTH FLOUNDER,0,0,366
2013,HALIBUT,HOOK AND LINE,4,607,PETRALE SOLE,3.66,0,0
2013,HALIBUT,HOOK AND LINE,5,602,ARROWTOOTH FLOUNDER,0,0,2565
2013,HALIBUT,HOOK AND LINE,5,607,PETRALE SOLE,24.2,0,6
2013,HALIBUT,HOOK AND LINE,5,621,SOUTHERN ROCK SOLE,26.4,0,0
2013,HALIBUT,HOOK AND LINE,5,626,DOVER SOLE,0,0,1
2013,HALIBUT,HOOK AND LINE,6,602,ARROWTOOTH FLOUNDER,0,0,2635
2013,HALIBUT,HOOK AND LINE,6,607,PETRALE SOLE,22.65,0,5
2013,HALIBUT,HOOK AND LINE,6,621,SOUTHERN ROCK SOLE,4.42,0,3
2013,HALIBUT,HOOK AND LINE,7,602,ARROWTOOTH FLOUNDER,0,0,2727
2013,HALIBUT,HOOK AND LINE,7,607,PETRALE SOLE,8.88,0,13
2013,HALIBUT,HOOK AND LINE,7,621,SOUTHERN ROCK SOLE,4.84,0,10
2013,HALIBUT,HOOK AND LINE,8,602,ARROWTOOTH FLOUNDER,0,0,4665
2013,HALIBUT,HOOK AND LINE,8,621,SOUTHERN ROCK SOLE,0,0,2
2013,HALIBUT,HOOK AND LINE,8,626,DOVER SOLE,0,0,0
2013,HALIBUT,HOOK AND LINE,9,602,ARROWTOOTH FLOUNDER,0,0,2164
2013,HALIBUT,HOOK AND LINE,9,607,PETRALE SOLE,0,0,3
2013,HALIBUT,HOOK AND LINE,9,626,DOVER SOLE,0,0,5
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,0,626,DOVER SOLE,4.45,0,0
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,3,602,ARROWTOOTH FLOUNDER,0,0,3184
2013,HALIBUT AND SABLEFISH,HOOK AND LINE,3,626,DOVER SOLE,0,0,3
